uid	rna_expt	rna_value	prot_expt	prot_value	predicted_prot_value
Q96JG6	tissue29_duodenum	3.0	tissue29_duodenum	2.828024273	0.9119683820219242
Q96JG6	tissue29_endometrium	4.0	tissue29_endometrium	1.807828205	1.114049139771618
Q96JG6	tissue29_esophagus	3.0	tissue29_esophagus	1.908416552	0.9516715511627929
Q96JG6	tissue29_fallopian.tube	3.0	tissue29_fallopian.tube	2.17816765	1.3556434271465752
Q96JG6	tissue29_gall.bladder	3.0	tissue29_gall.bladder	1.929068227	1.0173633886360887
Q96JG6	tissue29_heart	2.0	tissue29_heart	0.609613705	0.8673770249212676
Q96JG6	tissue29_kidney	4.0	tissue29_kidney	2.413575202	1.5763146110994675
Q96JG6	tissue29_liver	1.0	tissue29_liver	0.624697976	0.8249503559456419
Q96JG6	tissue29_lung	3.0	tissue29_lung	1.590097356	1.407323194044761
Q96JG6	tissue29_lymph.node	4.0	tissue29_lymph.node	1.790990216	1.5763229033699426
Q96JG6	tissue29_ovary	4.0	tissue29_ovary	0.899732399	1.5201578343724083
Q96JG6	tissue29_pancreas	0.8	tissue29_pancreas	1.278961862	0.877559649990147
Q96JG6	tissue29_placenta	3.0	tissue29_placenta	1.405468521	1.4159495936186182
Q96JG6	tissue29_prostate	3.0	tissue29_prostate	1.527607674	1.5658771251126176
Q96JG6	tissue29_rectum	5.0	tissue29_rectum	0.970775882	1.8910527590517772
Q96JG6	tissue29_salivary.gland	2.0	tissue29_salivary.gland	2.972950065	1.2410165688926917
Q96JG6	tissue29_small.intestine	3.0	tissue29_small.intestine	2.161087429	1.5260487064520971
Q96JG6	tissue29_smooth.muscle	4.0	tissue29_smooth.muscle	0.822500737	1.4346070052689335
Q96JG6	tissue29_spleen	4.0	tissue29_spleen	3.280166847	1.4674140163072003
Q96JG6	tissue29_stomach	3.0	tissue29_stomach	0.936852085	1.276033255030744
Q96JG6	tissue29_testis	4.0	tissue29_testis	3.354337948	1.7641088000610319
Q96JG6	tissue29_thyroid	4.0	tissue29_thyroid	1.11044469	1.5029646247070008
Q96JG6	tissue29_tonsil	4.0	tissue29_tonsil	1.506706527	1.5904977964582954
Q96JG6	tissue29_urinary.bladder	4.0	tissue29_urinary.bladder	1.610243544	1.4811353588084812
Q2M3G0	tissue29_gall.bladder	1.0	tissue29_gall.bladder	0.163188407	0.5604173111079263
Q96QS3	tissue29_stomach	2.0	tissue29_stomach	0.020606061	0.18086591273007535
Q96QS3	tissue29_testis	3.0	tissue29_testis	1.440072734	0.18551055015158635
P50221	tissue29_adipose.tissue	8.0	tissue29_adipose.tissue	1.150454666	0.6065188851093435
P50221	tissue29_appendix	4.0	tissue29_appendix	0.457249714	0.5052997564333364
P50221	tissue29_colon	2.0	tissue29_colon	0.932222175	0.22036298357528983
P50221	tissue29_endometrium	3.0	tissue29_endometrium	1.077122179	0.4282922016104269
P50221	tissue29_esophagus	2.0	tissue29_esophagus	1.250778229	0.2889120043179847
P50221	tissue29_fallopian.tube	3.0	tissue29_fallopian.tube	0.621400081	0.3096262270070367
P50221	tissue29_heart	11.0	tissue29_heart	2.59194658	0.4870236278603446
P50221	tissue29_lung	0.7	tissue29_lung	0.666302141	0.2122831998108894
P50221	tissue29_lymph.node	5.0	tissue29_lymph.node	0.106649397	0.3199363813448306
P50221	tissue29_rectum	2.0	tissue29_rectum	0.210540225	0.2660983915650501
P50221	tissue29_smooth.muscle	6.0	tissue29_smooth.muscle	2.540190036	0.331304881260031
P50221	tissue29_stomach	0.7	tissue29_stomach	0.671253234	0.20862457940657309
P50221	tissue29_testis	1.0	tissue29_testis	2.091597526	0.16996312296633476
P50221	tissue29_thyroid	0.5	tissue29_thyroid	0.29553549	0.3528895684511817
P50221	tissue29_tonsil	4.0	tissue29_tonsil	0.491531427	0.32179582038515364
P50221	tissue29_urinary.bladder	8.0	tissue29_urinary.bladder	0.060470924	0.3416068069587448
Q9UPZ6	tissue29_adipose.tissue	1.0	tissue29_adipose.tissue	0.502737118	0.2689169097529389
Q9UPZ6	tissue29_adrenal.gland	0.7	tissue29_adrenal.gland	0.131880999	0.29183258937275114
Q9UPZ6	tissue29_appendix	0.9	tissue29_appendix	0.110670883	0.28429924583333266
Q9UPZ6	tissue29_colon	0.9	tissue29_colon	0.376662909	0.26289886176455446
Q9UPZ6	tissue29_endometrium	4.0	tissue29_endometrium	0.977077785	0.2519110573762564
Q9UPZ6	tissue29_esophagus	0.6	tissue29_esophagus	0.347743733	0.4491450126114114
Q9UPZ6	tissue29_fallopian.tube	2.0	tissue29_fallopian.tube	6.288815427	0.2727539441611415
Q9UPZ6	tissue29_gall.bladder	3.0	tissue29_gall.bladder	0.231919483	0.3035511887869242
Q9UPZ6	tissue29_kidney	7.0	tissue29_kidney	1.518662463	0.3495491769017276
Q9UPZ6	tissue29_liver	0.5	tissue29_liver	0.068457711	0.4622337260967553
Q9UPZ6	tissue29_lung	1.0	tissue29_lung	0.099541016	0.320729460161294
Q9UPZ6	tissue29_ovary	3.0	tissue29_ovary	0.150482623	0.2588277353984445
Q9UPZ6	tissue29_placenta	4.0	tissue29_placenta	0.454142016	0.3125201695122446
Q9UPZ6	tissue29_prostate	3.0	tissue29_prostate	0.149087731	0.2666008640468791
Q9UPZ6	tissue29_rectum	0.7	tissue29_rectum	0.185841181	0.39086986254967937
Q9UPZ6	tissue29_smooth.muscle	2.0	tissue29_smooth.muscle	2.404053674	0.2426217541341389
Q9UPZ6	tissue29_spleen	0.9	tissue29_spleen	0.117781128	0.3569964588225796
Q9UPZ6	tissue29_testis	1.0	tissue29_testis	0.310632464	0.3790715421007118
Q9UPZ6	tissue29_thyroid	2.0	tissue29_thyroid	0.260516684	0.25158107653285766
Q9UPZ6	tissue29_urinary.bladder	2.0	tissue29_urinary.bladder	0.043547041	0.26180416577787224
Q6FI81	tissue29_adipose.tissue	7.0	tissue29_adipose.tissue	1.127240531	1.7515407196027541
Q6FI81	tissue29_adrenal.gland	11.0	tissue29_adrenal.gland	3.0967947	1.2056505061863194
Q6FI81	tissue29_appendix	11.0	tissue29_appendix	1.612311846	1.475875861427097
Q6FI81	tissue29_bone.marrow	9.0	tissue29_bone.marrow	1.894485223	2.129832624204289
Q6FI81	tissue29_colon	11.0	tissue29_colon	5.24561761	1.3305353514850715
Q6FI81	tissue29_duodenum	11.0	tissue29_duodenum	10.52491082	5.875145667350706
Q6FI81	tissue29_endometrium	7.0	tissue29_endometrium	6.276927172	2.5414023434118542
Q6FI81	tissue29_esophagus	10.0	tissue29_esophagus	2.613366305	2.9188971505662185
Q6FI81	tissue29_fallopian.tube	10.0	tissue29_fallopian.tube	5.248338018	4.739029586364233
Q6FI81	tissue29_gall.bladder	9.0	tissue29_gall.bladder	7.855018255	3.655035062217837
Q6FI81	tissue29_heart	11.0	tissue29_heart	6.240922138	2.9032191053466105
Q6FI81	tissue29_kidney	11.0	tissue29_kidney	6.385044564	3.9555620747874594
Q6FI81	tissue29_liver	5.0	tissue29_liver	5.897659834	2.4272910157917824
Q6FI81	tissue29_lung	9.0	tissue29_lung	11.77432888	4.808532793295914
Q6FI81	tissue29_lymph.node	12.0	tissue29_lymph.node	4.140971481	3.4813829504033933
Q6FI81	tissue29_ovary	5.0	tissue29_ovary	5.782704305	1.9243572076005195
Q6FI81	tissue29_pancreas	2.0	tissue29_pancreas	1.175374454	2.8171265359829203
Q6FI81	tissue29_placenta	13.0	tissue29_placenta	6.367542251	3.9546116507435958
Q6FI81	tissue29_prostate	8.0	tissue29_prostate	5.762108906	3.1803690707907473
Q6FI81	tissue29_rectum	13.0	tissue29_rectum	4.068998697	4.262420048868303
Q6FI81	tissue29_salivary.gland	6.0	tissue29_salivary.gland	2.28624903	2.385900003637976
Q6FI81	tissue29_small.intestine	9.0	tissue29_small.intestine	12.56961117	3.7253085408619633
Q6FI81	tissue29_smooth.muscle	12.0	tissue29_smooth.muscle	2.82963311	2.902814315358216
Q6FI81	tissue29_spleen	9.0	tissue29_spleen	7.076746086	2.3734205959887036
Q6FI81	tissue29_stomach	10.0	tissue29_stomach	3.658858418	2.788089694370314
Q6FI81	tissue29_testis	39.0	tissue29_testis	17.60026692	19.040515598093968
Q6FI81	tissue29_thyroid	9.0	tissue29_thyroid	4.646547496	2.603913041840291
Q6FI81	tissue29_tonsil	18.0	tissue29_tonsil	14.72840851	5.456163755410169
Q6FI81	tissue29_urinary.bladder	10.0	tissue29_urinary.bladder	6.812637314	3.3966340189474105
